X,Y,REGION,COMUNA,LAT,LNG,Año,Fecha,Tipo_Accdt,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora,,,,,,,,,,,,,,,,,,,,
-70.1310453,-20.2134898,REGION TARAPACA,IQUIQUE,-20.2134898,-70.1310453,2018,2018/06/11 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,14:40:00,,,,,,,,,,,,,,,,,,,,
-70.0911341,-20.277,REGION TARAPACA,ALTO HOSPICIO,-20.277,-70.0911341,2018,2018/06/12 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,15:35:00,,,,,,,,,,,,,,,,,,,,
-70.0805248,-20.277224,REGION TARAPACA,ALTO HOSPICIO,-20.277224,-70.0805248,2018,2018/06/12 00:00:00+00,CHOQUE FRONTAL,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,03:35:00,,,,,,,,,,,,,,,,,,,,
-70.1402925,-20.2276843,REGION TARAPACA,IQUIQUE,-20.2276843,-70.1402925,2018,2018/06/13 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,21:20:00,,,,,,,,,,,,,,,,,,,,
-70.1401785,-20.231438,REGION TARAPACA,IQUIQUE,-20.231438,-70.1401785,2018,2018/06/13 00:00:00+00,ATROPELLO,"PEATON, CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA",0,0,1,0,18:50:00,,,,,,,,,,,,,,,,,,,,
-70.148507,-20.2367763,REGION TARAPACA,IQUIQUE,-20.2367763,-70.148507,2018,2018/06/14 00:00:00+00,CHOQUE POSTERIOR/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,09:45:00,,,,,,,,,,,,,,,,,,,,
-70.142074,-20.230949,REGION TARAPACA,IQUIQUE,-20.230949,-70.142074,2018,2018/06/14 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,21:40:00,,,,,,,,,,,,,,,,,,,,
-70.1422898,-20.2297964,REGION TARAPACA,IQUIQUE,-20.2297964,-70.1422898,2018,2018/06/14 00:00:00+00,COLISION,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,0,0,15:20:00,,,,,,,,,,,,,,,,,,,,
-70.1358294,-20.2325448,REGION TARAPACA,IQUIQUE,-20.2325448,-70.1358294,2018,2018/06/14 00:00:00+00,COLISION,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,13:30:00,,,,,,,,,,,,,,,,,,,,
-70.1229349,-20.2930606,REGION TARAPACA,IQUIQUE,-20.2930606,-70.1229349,2018,2018/06/14 00:00:00+00,CHOQUE FRONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:15:00,,,,,,,,,,,,,,,,,,,,
-70.1493062,-20.2139981,REGION TARAPACA,IQUIQUE,-20.2139981,-70.1493062,2018,2018/06/15 00:00:00+00,ATROPELLO,"PEATON, CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA",0,0,0,1,07:30:00,,,,,,,,,,,,,,,,,,,,
-70.1355405,-20.2314378,REGION TARAPACA,IQUIQUE,-20.2314378,-70.1355405,2018,2018/06/15 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,21:30:00,,,,,,,,,,,,,,,,,,,,
-70.129305,-20.2443662,REGION TARAPACA,IQUIQUE,-20.2443662,-70.129305,2018,2018/06/15 00:00:00+00,COLISION,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,0,0,0,07:45:00,,,,,,,,,,,,,,,,,,,,
-70.1446933,-20.2274904,REGION TARAPACA,IQUIQUE,-20.2274904,-70.1446933,2018,2018/06/15 00:00:00+00,CHOQUE LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,19:50:00,,,,,,,,,,,,,,,,,,,,
-70.1428339,-20.2145966,REGION TARAPACA,IQUIQUE,-20.2145966,-70.1428339,2018,2018/06/15 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,19:00:00,,,,,,,,,,,,,,,,,,,,
-70.129577,-20.269751,REGION TARAPACA,IQUIQUE,-20.269751,-70.129577,2018,2018/06/15 00:00:00+00,COLISION,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,1,0,1,19:10:00,,,,,,,,,,,,,,,,,,,,
-70.1272441,-20.2524488,REGION TARAPACA,IQUIQUE,-20.2524488,-70.1272441,2018,2018/06/16 00:00:00+00,CHOQUE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,13:00:00,,,,,,,,,,,,,,,,,,,,
-70.1409449,-20.2441837,REGION TARAPACA,IQUIQUE,-20.2441837,-70.1409449,2018,2018/06/16 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,07:20:00,,,,,,,,,,,,,,,,,,,,
-70.1360525,-20.2364664,REGION TARAPACA,IQUIQUE,-20.2364664,-70.1360525,2018,2018/06/16 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.1508536,-20.2361951,REGION TARAPACA,IQUIQUE,-20.2361951,-70.1508536,2018,2018/06/16 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:40:00,,,,,,,,,,,,,,,,,,,,
-70.1397646,-20.2375795,REGION TARAPACA,IQUIQUE,-20.2375795,-70.1397646,2018,2018/06/17 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,19:25:00,,,,,,,,,,,,,,,,,,,,
-70.1389636,-20.2148322,REGION TARAPACA,IQUIQUE,-20.2148322,-70.1389636,2018,2018/01/08 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:30:00,,,,,,,,,,,,,,,,,,,,
-70.1363192,-20.2186921,REGION TARAPACA,IQUIQUE,-20.2186921,-70.1363192,2018,2018/06/17 00:00:00+00,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,0,0,0,0,09:00:00,,,,,,,,,,,,,,,,,,,,
-70.1320209,-20.2309547,REGION TARAPACA,IQUIQUE,-20.2309547,-70.1320209,2018,2018/06/17 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,1,0,01:45:00,,,,,,,,,,,,,,,,,,,,
-70.1354882,-20.2279008,REGION TARAPACA,IQUIQUE,-20.2279008,-70.1354882,2018,2018/06/18 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, SENAFORO MAL ESTADO O DEFICIENTE",0,0,0,0,07:45:00,,,,,,,,,,,,,,,,,,,,
-70.1430455,-20.24159,REGION TARAPACA,IQUIQUE,-20.24159,-70.1430455,2018,2018/01/08 00:00:00+00,CHOQUE FRENTE/FRENTE,CAUSAS NO DETERMINADAS,0,0,0,0,21:20:00,,,,,,,,,,,,,,,,,,,,
-70.1435822,-20.2127608,REGION TARAPACA,IQUIQUE,-20.2127608,-70.1435822,2018,2018/06/18 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,08:30:00,,,,,,,,,,,,,,,,,,,,
-70.1318018,-20.2516769,REGION TARAPACA,IQUIQUE,-20.2516769,-70.1318018,2018,2018/06/19 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,18:15:00,,,,,,,,,,,,,,,,,,,,
-70.1458447,-20.231662,REGION TARAPACA,IQUIQUE,-20.231662,-70.1458447,2018,2018/06/19 00:00:00+00,COLISION POR ALCANCE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:10:00,,,,,,,,,,,,,,,,,,,,
-70.1409628,-20.2147099,REGION TARAPACA,IQUIQUE,-20.2147099,-70.1409628,2018,2018/06/19 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,3,21:45:00,,,,,,,,,,,,,,,,,,,,
-70.149037,-20.2205113,REGION TARAPACA,IQUIQUE,-20.2205113,-70.149037,2018,2018/06/20 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",0,0,0,1,16:10:00,,,,,,,,,,,,,,,,,,,,
-70.1452689,-20.217696,REGION TARAPACA,IQUIQUE,-20.217696,-70.1452689,2018,2018/06/20 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",0,0,0,0,20:30:00,,,,,,,,,,,,,,,,,,,,
-70.1337018,-20.2221392,REGION TARAPACA,IQUIQUE,-20.2221392,-70.1337018,2018,2018/06/21 00:00:00+00,COLISION POR ALCANCE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:30:00,,,,,,,,,,,,,,,,,,,,
-70.1344699,-20.2158425,REGION TARAPACA,IQUIQUE,-20.2158425,-70.1344699,2018,2018/06/21 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,07:55:00,,,,,,,,,,,,,,,,,,,,
-70.1418305,-20.2236676,REGION TARAPACA,IQUIQUE,-20.2236676,-70.1418305,2018,2018/06/22 00:00:00+00,COLISION LATERAL,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,2,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.1266914,-20.2448842,REGION TARAPACA,IQUIQUE,-20.2448842,-70.1266914,2018,2018/06/23 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:00:00,,,,,,,,,,,,,,,,,,,,
-70.1029781,-20.2868313,REGION TARAPACA,ALTO HOSPICIO,-20.2868313,-70.1029781,2018,2018/06/13 00:00:00+00,COLISION,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,0,0,0,07:20:00,,,,,,,,,,,,,,,,,,,,
-70.1319862,-20.2607969,REGION TARAPACA,IQUIQUE,-20.2607969,-70.1319862,2018,2018/12/27 00:00:00+00,CHOQUE FRONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,04:35:00,,,,,,,,,,,,,,,,,,,,
-70.1507889,-20.2096708,REGION TARAPACA,IQUIQUE,-20.2096708,-70.1507889,2018,2018/06/24 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,0,1,17:40:00,,,,,,,,,,,,,,,,,,,,
-70.148467,-20.2126716,REGION TARAPACA,IQUIQUE,-20.2126716,-70.148467,2018,2018/06/25 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,04:00:00,,,,,,,,,,,,,,,,,,,,
-70.1029387,-20.2664507,REGION TARAPACA,ALTO HOSPICIO,-20.2664507,-70.1029387,2018,2018/06/20 00:00:00+00,CHOQUE FRENTE/POSTERIOR,"VEHICULO EN RETROCESO, CONDUCIR",0,0,0,0,20:40:00,,,,,,,,,,,,,,,,,,,,
-70.0988579,-20.2501879,REGION TARAPACA,ALTO HOSPICIO,-20.2501879,-70.0988579,2018,2018/06/21 00:00:00+00,COLISION,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,0,0,08:30:00,,,,,,,,,,,,,,,,,,,,
-70.0901007,-20.2788239,REGION TARAPACA,ALTO HOSPICIO,-20.2788239,-70.0901007,2018,2018/06/21 00:00:00+00,COLISION,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,15:10:00,,,,,,,,,,,,,,,,,,,,
-70.1459124,-20.2109195,REGION TARAPACA,IQUIQUE,-20.2109195,-70.1459124,2018,2018/06/25 00:00:00+00,COLISION LATERAL,ADELANTAMIENTO SIN EL ESPACIO,0,0,0,0,15:45:00,,,,,,,,,,,,,,,,,,,,
-70.1529207,-20.2172573,REGION TARAPACA,IQUIQUE,-20.2172573,-70.1529207,2018,2018/06/26 00:00:00+00,ATROPELLO,CAUSAS NO DETERMINADAS,0,0,0,1,07:50:00,,,,,,,,,,,,,,,,,,,,
-70.1408296,-20.2407401,REGION TARAPACA,IQUIQUE,-20.2407401,-70.1408296,2018,2018/06/27 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:15:00,,,,,,,,,,,,,,,,,,,,
-70.154444,-20.2158887,REGION TARAPACA,IQUIQUE,-20.2158887,-70.154444,2018,2018/06/27 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:14:00,,,,,,,,,,,,,,,,,,,,
-70.1064421,-20.2897057,REGION TARAPACA,ALTO HOSPICIO,-20.2897057,-70.1064421,2018,2018/06/26 00:00:00+00,COLISION,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",0,0,0,0,18:00:00,,,,,,,,,,,,,,,,,,,,
-70.1042119,-20.2901059,REGION TARAPACA,ALTO HOSPICIO,-20.2901059,-70.1042119,2018,2018/06/24 00:00:00+00,COLISION,"CONDUCCION, CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION",0,0,0,0,21:00:00,,,,,,,,,,,,,,,,,,,,
-70.1352451,-20.2250238,REGION TARAPACA,IQUIQUE,-20.2250238,-70.1352451,2018,2018/06/28 00:00:00+00,COLISION LATERAL,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,20:15:00,,,,,,,,,,,,,,,,,,,,
-70.1039479,-20.2897322,REGION TARAPACA,ALTO HOSPICIO,-20.2897322,-70.1039479,2018,2018/06/24 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,20:15:00,,,,,,,,,,,,,,,,,,,,
-70.1044301,-20.2627822,REGION TARAPACA,ALTO HOSPICIO,-20.2627822,-70.1044301,2018,2018/06/27 00:00:00+00,COLISION,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,0,1,17:00:00,,,,,,,,,,,,,,,,,,,,
-70.1043006,-20.2737165,REGION TARAPACA,ALTO HOSPICIO,-20.2737165,-70.1043006,2018,2018/06/28 00:00:00+00,CHOQUE FRONTAL,"FALLAS MECANICAS, FRENOS",0,0,0,1,21:00:00,,,,,,,,,,,,,,,,,,,,
-70.1048736,-20.2925751,REGION TARAPACA,ALTO HOSPICIO,-20.2925751,-70.1048736,2018,2018/06/28 00:00:00+00,COLISION,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",0,1,0,0,22:50:00,,,,,,,,,,,,,,,,,,,,
-70.1023813,-20.2674345,REGION TARAPACA,ALTO HOSPICIO,-20.2674345,-70.1023813,2018,2018/06/29 00:00:00+00,COLISION,"CONDUCCION, CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION",0,0,0,1,20:00:00,,,,,,,,,,,,,,,,,,,,
-70.1005485,-20.2646179,REGION TARAPACA,ALTO HOSPICIO,-20.2646179,-70.1005485,2018,2018/06/30 00:00:00+00,ATROPELLO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,07:30:00,,,,,,,,,,,,,,,,,,,,
-70.0950785,-20.2908205,REGION TARAPACA,ALTO HOSPICIO,-20.2908205,-70.0950785,2018,2018/06/30 00:00:00+00,COLISION,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,14:55:00,,,,,,,,,,,,,,,,,,,,
-70.1460099,-20.2342003,REGION TARAPACA,IQUIQUE,-20.2342003,-70.1460099,2018,2018/07/02 00:00:00+00,ATROPELLO,"PEATON, CRUZA CAMINO O CARRETERA SIN ADOPTAR PRECAUCIONES",1,0,0,0,01:20:00,,,,,,,,,,,,,,,,,,,,
-70.1534089,-20.2173901,REGION TARAPACA,IQUIQUE,-20.2173901,-70.1534089,2018,2018/06/28 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:40:00,,,,,,,,,,,,,,,,,,,,
-70.1297933,-20.2080995,REGION TARAPACA,IQUIQUE,-20.2080995,-70.1297933,2018,2018/06/28 00:00:00+00,CHOQUE POSTERIOR/FRENTE,"VEHICULO EN RETROCESO, CONDUCIR",0,0,0,0,17:20:00,,,,,,,,,,,,,,,,,,,,
-70.1328405,-20.2308516,REGION TARAPACA,IQUIQUE,-20.2308516,-70.1328405,2018,2018/06/28 00:00:00+00,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,0,0,0,0,15:00:00,,,,,,,,,,,,,,,,,,,,
-70.1498238,-20.2251061,REGION TARAPACA,IQUIQUE,-20.2251061,-70.1498238,2018,2018/06/29 00:00:00+00,CHOQUE FRENTE/LADO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",0,0,0,2,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.1396443,-20.2227905,REGION TARAPACA,IQUIQUE,-20.2227905,-70.1396443,2018,2018/06/29 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,17:45:00,,,,,,,,,,,,,,,,,,,,
-70.139562,-20.2373067,REGION TARAPACA,IQUIQUE,-20.2373067,-70.139562,2018,2018/01/09 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,19:00:00,,,,,,,,,,,,,,,,,,,,
-70.1393305,-20.2190716,REGION TARAPACA,IQUIQUE,-20.2190716,-70.1393305,2018,2018/06/30 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",0,0,0,0,16:40:00,,,,,,,,,,,,,,,,,,,,
-70.1383825,-20.2198545,REGION TARAPACA,IQUIQUE,-20.2198545,-70.1383825,2018,2018/07/01 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,06:20:00,,,,,,,,,,,,,,,,,,,,
-70.1347013,-20.2193218,REGION TARAPACA,IQUIQUE,-20.2193218,-70.1347013,2018,2018/07/02 00:00:00+00,COLISION FRONTAL,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,0,0,0,04:20:00,,,,,,,,,,,,,,,,,,,,
-70.1358294,-20.2325448,REGION TARAPACA,IQUIQUE,-20.2325448,-70.1358294,2018,2018/07/02 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:20:00,,,,,,,,,,,,,,,,,,,,
-70.1409449,-20.2441837,REGION TARAPACA,IQUIQUE,-20.2441837,-70.1409449,2018,2018/07/02 00:00:00+00,CHOQUE FRENTE/LADO,"CONDUCCION, CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION",0,0,0,0,15:55:00,,,,,,,,,,,,,,,,,,,,
-70.1275199,-20.2865272,REGION TARAPACA,IQUIQUE,-20.2865272,-70.1275199,2018,2018/07/02 00:00:00+00,COLISION LATERAL,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,1,19:45:00,,,,,,,,,,,,,,,,,,,,
-70.1385545,-20.2432316,REGION TARAPACA,IQUIQUE,-20.2432316,-70.1385545,2018,2018/07/03 00:00:00+00,COLISION FRONTAL,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,0,0,0,12:30:00,,,,,,,,,,,,,,,,,,,,
-70.1358582,-20.2164697,REGION TARAPACA,IQUIQUE,-20.2164697,-70.1358582,2018,2018/07/03 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,06:15:00,,,,,,,,,,,,,,,,,,,,
-70.1528536,-20.2117876,REGION TARAPACA,IQUIQUE,-20.2117876,-70.1528536,2018,2018/02/19 00:00:00+00,COLISION POR ALCANCE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:30:00,,,,,,,,,,,,,,,,,,,,
-70.1060772,-20.2658849,REGION TARAPACA,ALTO HOSPICIO,-20.2658849,-70.1060772,2018,2018/07/04 00:00:00+00,COLISION,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,0,0,20:20:00,,,,,,,,,,,,,,,,,,,,
-70.1329937,-20.2517088,REGION TARAPACA,IQUIQUE,-20.2517088,-70.1329937,2018,2018/07/04 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:00:00,,,,,,,,,,,,,,,,,,,,
-70.1380641,-20.2248356,REGION TARAPACA,IQUIQUE,-20.2248356,-70.1380641,2018,2018/07/04 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,0,0,13:20:00,,,,,,,,,,,,,,,,,,,,
-70.1444324,-20.2217183,REGION TARAPACA,IQUIQUE,-20.2217183,-70.1444324,2018,2018/07/04 00:00:00+00,ATROPELLO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,19:00:00,,,,,,,,,,,,,,,,,,,,
-70.1467191,-20.2195518,REGION TARAPACA,IQUIQUE,-20.2195518,-70.1467191,2018,2018/07/05 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,0,0,15:30:00,,,,,,,,,,,,,,,,,,,,
-70.1375756,-20.2321998,REGION TARAPACA,IQUIQUE,-20.2321998,-70.1375756,2018,2018/07/05 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,0,0,14:20:00,,,,,,,,,,,,,,,,,,,,
-70.1323614,-20.2603704,REGION TARAPACA,IQUIQUE,-20.2603704,-70.1323614,2018,2018/07/07 00:00:00+00,CHOQUE POSTERIOR/FRENTE,"VEHICULO EN RETROCESO, CONDUCIR",0,0,0,0,06:30:00,,,,,,,,,,,,,,,,,,,,
-70.1513672,-20.2232761,REGION TARAPACA,IQUIQUE,-20.2232761,-70.1513672,2018,2018/07/07 00:00:00+00,CHOQUE LADO/LADO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,0,0,13:00:00,,,,,,,,,,,,,,,,,,,,
-70.1514957,-20.2109307,REGION TARAPACA,IQUIQUE,-20.2109307,-70.1514957,2018,2018/07/07 00:00:00+00,COLISION LATERAL,"VEHICULO EN RETROCESO, CONDUCIR",0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.1438057,-20.2286265,REGION TARAPACA,IQUIQUE,-20.2286265,-70.1438057,2018,2018/07/08 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,0,21:30:00,,,,,,,,,,,,,,,,,,,,
-70.1409449,-20.2441837,REGION TARAPACA,IQUIQUE,-20.2441837,-70.1409449,2018,2018/07/09 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.150433,-20.2245156,REGION TARAPACA,IQUIQUE,-20.2245156,-70.150433,2018,2018/07/09 00:00:00+00,ATROPELLO,"PEATON, CRUZA CALZADA FUERA PASO PEATONES",0,0,0,1,09:50:00,,,,,,,,,,,,,,,,,,,,
-70.1521698,-20.2226052,REGION TARAPACA,IQUIQUE,-20.2226052,-70.1521698,2018,2018/07/09 00:00:00+00,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,0,0,0,0,16:34:00,,,,,,,,,,,,,,,,,,,,
-70.1369206,-20.2049594,REGION TARAPACA,IQUIQUE,-20.2049594,-70.1369206,2018,2018/07/09 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:24:00,,,,,,,,,,,,,,,,,,,,
-70.1504909,-20.2213589,REGION TARAPACA,IQUIQUE,-20.2213589,-70.1504909,2018,2018/07/09 00:00:00+00,COLISION LATERAL,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",0,0,0,3,18:10:00,,,,,,,,,,,,,,,,,,,,
-70.1502769,-20.2139782,REGION TARAPACA,IQUIQUE,-20.2139782,-70.1502769,2018,2018/07/09 00:00:00+00,COLISION LATERAL,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,16:55:00,,,,,,,,,,,,,,,,,,,,
-70.131756,-20.2402494,REGION TARAPACA,IQUIQUE,-20.2402494,-70.131756,2018,2018/07/11 00:00:00+00,COLISION LATERAL,"FALLAS MECANICAS, DIRECCION",0,0,0,2,22:00:00,,,,,,,,,,,,,,,,,,,,
-70.129305,-20.2443662,REGION TARAPACA,IQUIQUE,-20.2443662,-70.129305,2018,2018/07/12 00:00:00+00,CHOQUE FRENTE/LADO,VIRAJES INDEBIDOS,0,0,0,0,07:20:00,,,,,,,,,,,,,,,,,,,,
-70.1445818,-20.2086726,REGION TARAPACA,IQUIQUE,-20.2086726,-70.1445818,2018,2018/07/12 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,11:25:00,,,,,,,,,,,,,,,,,,,,
-70.0914966,-20.2934495,REGION TARAPACA,ALTO HOSPICIO,-20.2934495,-70.0914966,2018,2018/07/06 00:00:00+00,VOLCADURA,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,2,0,16:20:00,,,,,,,,,,,,,,,,,,,,
-70.1010988,-20.2816823,REGION TARAPACA,ALTO HOSPICIO,-20.2816823,-70.1010988,2018,2018/07/09 00:00:00+00,COLISION,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,0,0,08:00:00,,,,,,,,,,,,,,,,,,,,
-70.1015553,-20.2612165,REGION TARAPACA,ALTO HOSPICIO,-20.2612165,-70.1015553,2018,2018/07/09 00:00:00+00,VOLCADURA,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,18:30:00,,,,,,,,,,,,,,,,,,,,
-70.1049169,-20.2686722,REGION TARAPACA,ALTO HOSPICIO,-20.2686722,-70.1049169,2018,2018/07/10 00:00:00+00,ATROPELLO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,0,0,1,21:50:00,,,,,,,,,,,,,,,,,,,,
-70.0986734,-20.2637153,REGION TARAPACA,ALTO HOSPICIO,-20.2637153,-70.0986734,2018,2018/07/10 00:00:00+00,ATROPELLO,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,2,16:10:00,,,,,,,,,,,,,,,,,,,,
-70.1041298,-20.2758207,REGION TARAPACA,ALTO HOSPICIO,-20.2758207,-70.1041298,2018,2018/07/10 00:00:00+00,ATROPELLO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",0,0,1,0,20:00:00,,,,,,,,,,,,,,,,,,,,
